RefLink,CarName,Price,Depreciation,Mileage,Road Tax,Dereg Value,COE,Engine Cap,Curb Weight,Type of Vehicle,Reg Date,Transmission,OMV,ARF,Power,No of Owners
https://www.sgcarmart.com/used_cars/info.php?ID=1078691&DL=2875,Mercedes-Benz GLB-Class GLB200 AMG Line 7-Seater,"$193,888","$19,700 /yr
View models with similar depre","18,000 km (15k /yr)",$586 /yr,"$63,323 as of today (change)","$37,102","1,332 cc","1,555 kg",SUV,"11-Jan-2021
(8yrs 9mths 17days COE left)",Auto,"$34,907","$40,870",120.0 kW (160 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1074515&DL=1000,BMW 6 Series 640i Gran Coupe Sunroof (New 10-yr COE),"$168,888","$16,870 /yr",N.A.,"$2,362 /yr",N.A.,N.A.,"2,979 cc","1,750 kg",Luxury Sedan,"30-Jul-2012
(10yrs  COE left)",Auto,"$75,009","$75,009",235.0 kW (315 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1063137&DL=3137,Honda Odyssey 2.4A Sunroof (COE till 01/2029),"$57,800","$8,420 /yr","199,909 km (15.2k /yr)","$2,279 /yr","$21,505 as of today (change)","$31,335","2,354 cc","1,680 kg",MPV,"11-Feb-2009
(6yrs 10mths 7days COE left)",Auto,"$37,136","$37,136",132.0 kW (177 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1076874&DL=2456,Honda Stream 1.8A (COE till 01/2028),"$46,500","$7,950 /yr",N.A.,"$1,467 /yr","$30,575 as of today (change)","$52,271","1,799 cc","1,350 kg",MPV,"28-Jan-2008
(5yrs 10mths 3days COE left)",Auto,"$18,410","$20,251",103.0 kW (138 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1069764&DL=3175,Kia Picanto 1.1M (COE till 01/2024),"$14,880","$8,220 /yr",N.A.,$619 /yr,"$4,710 as of today (change)","$13,024","1,086 cc",852 kg,Hatchback,"14-Jan-2009
(1yr 9mths 20days COE left)",Manual,"$7,553","$7,553",47.1 kW (63 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1079109&DL=3597,Subaru Forester 2.0XT Sunroof,"$73,888","$13,120 /yr
View models with similar depre","105,000 km (20.6k /yr)","$1,210 /yr","$41,031 as of today (change)","$56,206","1,998 cc","1,682 kg",SUV,"14-Feb-2017
(4yrs 10mths 20days COE left)",Auto,"$19,305","$19,305",177.0 kW (237 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1082818&DL=3757,BMW 4 Series 420i Coupe M-Sport Sunroof,"$124,800","$22,770 /yr
View models with similar depre","68,800 km (12.5k /yr)","$1,210 /yr","$56,147 as of today (change)","$56,956","1,998 cc","1,495 kg",Sports Car,"30-Sep-2016
(4yrs 6mths 5days COE left)",Auto,"$40,548","$43,768",135.0 kW (181 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1058861&DL=3979,Mitsubishi Evolution 10 GSR SST (COE till 12/2027),"$135,000","$23,380 /yr","5,000 km (0.4k /yr)","$1,694 /yr","$29,945 as of today (change)","$51,850","1,998 cc","1,625 kg",Sports Car,"16-Sep-2008
(5yrs 9mths 7days COE left)",Auto,"$47,577","$47,577",217.0 kW (290 bhp),4
https://www.sgcarmart.com/used_cars/info.php?ID=1081760&DL=3447,Honda Fit 1.3A GF,"$65,800","$10,150 /yr
View models with similar depre","40,000 km (10.4k /yr)",$578 /yr,"$28,254 as of today (change)","$38,001","1,317 cc","1,030 kg",Hatchback,"24-May-2018
(6yrs 1mth 29days COE left)",Auto,"$16,411","$6,411",73.0 kW (97 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1067107&DL=3163,MG HS 1.5A Turbo,"$125,800","$13,150 /yr
View models with similar depre","25,000 km (21.2k /yr)",$680 /yr,"$53,257 as of today (change)","$49,500","1,490 cc","1,563 kg",SUV,"18-Jan-2021
(8yrs 9mths 24days COE left)",Auto,"$19,388","$19,388",119.0 kW (159 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1079652&DL=2531,Mazda 2 HB 1.5A Deluxe,"$45,888","$10,260 /yr
View models with similar depre","98,000 km (16.7k /yr)",$682 /yr,"$24,645 as of today (change)","$47,889","1,496 cc","1,036 kg",Hatchback,"12-May-2016
(4yrs 1mth 17days COE left)",Auto,"$16,924","$6,924",85.0 kW (113 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1080254&DL=2080,Kia Cerato Forte 1.6M SX (COE till 05/2024),"$15,800","$7,260 /yr","154,000 km (12k /yr)",$959 /yr,"$6,066 as of today (change)","$13,943","1,591 cc","1,227 kg",Mid-Sized Sedan,"27-May-2009
(2yrs 2mths 2days COE left)",Manual,"$13,147","$13,147",92.7 kW (124 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1075549&DL=1220,Audi S5 Sportback 3.0A TFSI Quattro (COE till 01/2032),"$135,700","$13,760 /yr","100,000 km (9.9k /yr)","$2,618 /yr","$77,951 as of today (change)","$79,034","2,995 cc","1,755 kg",Sports Car,"14-Feb-2012
(9yrs 10mths 7days COE left)",Auto,"$64,678","$64,678",245.0 kW (328 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1070788&DL=1034,Volkswagen Sportsvan 1.4A TSI,"$65,800","$10,960 /yr
View models with similar depre",N.A.,$624 /yr,"$37,527 as of today (change)","$52,000","1,395 cc","1,383 kg",Hatchback,"31-May-2017
(5yrs 2mths 6days COE left)",Auto,"$22,057","$17,880",92.0 kW (123 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1077673&DL=1143,BMW 5 Series 528i M-Sport,"$95,800","$21,830 /yr
View models with similar depre","98,332 km (13.6k /yr)","$1,210 /yr","$62,436 as of today (change)","$72,890","1,997 cc","1,700 kg",Luxury Sedan,"02-Jan-2015
(2yrs 9mths 8days COE left)",Auto,"$57,395","$70,311",180.0 kW (241 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1082010&DL=2049,Audi TT Coupe 2.0A TFSI S-tronic (COE till 08/2029),"$93,800","$12,600 /yr","108,000 km (8.9k /yr)","$1,552 /yr","$29,728 as of today (change)","$39,936","1,984 cc","1,280 kg",Sports Car,"27-Jan-2010
(7yrs 5mths 7days COE left)",Auto,"$38,839","$38,839",147.0 kW (197 bhp),4
https://www.sgcarmart.com/used_cars/info.php?ID=1082143&DL=2549,Mazda 3 1.5A,"$61,800","$10,530 /yr
View models with similar depre","57,800 km (12.5k /yr)",$682 /yr,"$31,617 as of today (change)","$44,002","1,496 cc","1,310 kg",Mid-Sized Sedan,"03-Aug-2017
(5yrs 4mths 9days COE left)",Auto,"$15,700","$10,700",88.0 kW (118 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1083143&DL=2792,Land Rover Range Rover Velar 2.0A Si4 R-Dynamic,"$233,333","$26,980 /yr
View models with similar depre","29,975 km (9.8k /yr)","$1,210 /yr","$93,730 as of today (change)","$36,667","1,997 cc","1,983 kg",SUV,"28-Feb-2019
(6yrs 11mths 3days COE left)",Auto,"$66,829","$92,293",184.0 kW (246 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1065655&DL=2440,Honda Shuttle 1.5A G Honda Sensing,"$94,800","$9,970 /yr
View models with similar depre","3,000 km",$682 /yr,"$47,921 as of today (change)","$45,600","1,496 cc","1,130 kg",Stationwagon,"16-Apr-2021
(9yrs 22days COE left)",Auto,"$22,696","$8,775",95.0 kW (127 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1080143&DL=1107,Honda Vezel 1.5A X,"$96,800","$11,470 /yr
View models with similar depre","21,300 km (9.7k /yr)",$682 /yr,"$38,264 as of today (change)","$35,320","1,496 cc","1,190 kg",SUV,"16-Jan-2020
(7yrs 9mths 22days COE left)",Auto,"$22,996","$14,195",96.0 kW (128 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1082161&DL=2718,Mercedes-Benz E-Class E200 Exclusive,"$203,800","$21,430 /yr
View models with similar depre","18,000 km (8.2k /yr)","$1,202 /yr","$85,446 as of today (change)","$39,700","1,991 cc","1,640 kg",Luxury Sedan,"16-Jan-2020
(7yrs 9mths 22days COE left)",Auto,"$55,854","$72,538",145.0 kW (194 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1076968&DL=3931,Honda Civic 1.8A VTi-S G (COE till 01/2024),"$15,800","$8,750 /yr","140,000 km (10.6k /yr)","$1,369 /yr","$5,658 as of today (change)","$15,668","1,799 cc","1,240 kg",Mid-Sized Sedan,"13-Jan-2009
(1yr 9mths 19days COE left)",Auto,"$18,966","$17,970",103.0 kW (138 bhp),5
https://www.sgcarmart.com/used_cars/info.php?ID=1059906&DL=2397,Renault Captur 1.3A,"$110,800","$10,840 /yr
View models with similar depre","9,000 km",$586 /yr,"$58,187 as of today (change)","$47,010","1,332 cc","1,381 kg",SUV,"28-Jul-2021
(9yrs 4mths 3days COE left)",Auto,"$18,990","$18,990",96.0 kW (128 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1080183&DL=3597,Hyundai i30 1.4A T-GDi DCT Turbo,"$92,888","$10,590 /yr
View models with similar depre","57,917 km (28k /yr)",$600 /yr,"$39,387 as of today (change)","$32,999","1,353 cc","1,240 kg",Hatchback,"28-Feb-2020
(7yrs 11mths 3days COE left)",Auto,"$17,594","$17,594",95.6 kW (128 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1081054&DL=1079,Hyundai i30 1.6A Sunroof (COE till 04/2024),"$21,800","$10,360 /yr","133,500 km (10.4k /yr)",$959 /yr,"$5,508 as of today (change)","$13,088","1,591 cc","1,314 kg",Hatchback,"13-May-2009
(2yrs 1mth 6days COE left)",Auto,"$13,877","$6,731",89.7 kW (120 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1054528&DL=1344,Volkswagen Golf 1.4A TSI,"$24,800","$17,490 /yr
View models with similar depre",N.A.,$624 /yr,"$11,196 as of today (change)","$62,497","1,395 cc","1,249 kg",Hatchback,"20-Jun-2013
(1yr 2mths 26days COE left)",Auto,"$20,917","$6,284",90.0 kW (120 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1070497&DL=3811,Mercedes-Benz E-Class E250 (New 10-yr COE),"$120,800","$12,070 /yr",N.A.,$974 /yr,N.A.,N.A.,"1,796 cc","1,650 kg",Luxury Sedan,"22-Mar-2012
(10yrs  COE left)",Auto,"$55,277","$55,277",150.0 kW (201 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1076118&DL=2757,Infiniti Q60 Coupe 2.0A T,"$107,800","$17,230 /yr
View models with similar depre","81,888 km (16.2k /yr)","$1,202 /yr","$57,999 as of today (change)","$53,001","1,991 cc","1,692 kg",Sports Car,"28-Feb-2017
(4yrs 11mths 3days COE left)",Auto,"$38,231","$45,524",155.0 kW (207 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1081227&DL=3794,Mercedes-Benz E-Class E250 CGI Coupe (New 10-yr COE),"$126,888","$12,680 /yr","124,243 km (12.7k /yr)",$974 /yr,N.A.,N.A.,"1,796 cc","1,575 kg",Sports Car,"15-Jun-2012
(10yrs  COE left)",Auto,"$54,071","$54,071",150.0 kW (201 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=962813&DL=3761,Porsche Cayenne 3.6A Tip (COE till 04/2029),"$103,688","$14,590 /yr","116,776 km (9.1k /yr)","$4,319 /yr","$25,166 as of today (change)","$35,411","3,598 cc","2,170 kg",SUV,"07-May-2009
(7yrs 1mth 6days COE left)",Auto,"$85,566","$85,566",213.0 kW (285 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1053806&DL=3142,Mercedes-Benz C-Class C180K (COE till 11/2031),"$83,800","$8,640 /yr","118,752 km (11.8k /yr)",$742 /yr,"$46,299 as of today (change)","$47,765","1,597 cc","1,500 kg",Luxury Sedan,"02-Mar-2012
(9yrs 8mths 6days COE left)",Auto,"$30,319","$30,319",115.0 kW (154 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1081472&DL=2049,Porsche Panamera 3.6A PDK (COE till 07/2030),"$143,800","$17,200 /yr","112,000 km (10k /yr)","$3,998 /yr","$28,059 as of today (change)","$33,568","3,605 cc","1,760 kg",Sports Car,"24-Jan-2011
(8yrs 4mths 7days COE left)",Auto,"$107,606","$107,606",300.0 kW (402 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1074474&DL=3175,Mercedes-Benz E-Class E250 CGI Cabriolet (COE till 04/2031),"$119,000","$13,070 /yr","80,400 km (7.4k /yr)","$1,071 /yr","$43,090 as of today (change)","$47,316","1,796 cc","1,695 kg",Sports Car,"25-May-2011
(9yrs 1mth 6days COE left)",Auto,"$60,256","$60,256",150.0 kW (201 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1035480&DL=2349,Toyota Yaris Cross 1.5A X,"$116,988","$11,990 /yr
View models with similar depre",60 km,$680 /yr,"$49,964 as of today (change)","$48,000","1,490 cc","1,110 kg",SUV,"28-Sep-2021
(9yrs 6mths 3days COE left)",Auto,"$20,503","$5,705",88.0  kW (118  bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1082604&DL=2965,BMW 6 Series 640i Gran Coupe Sunroof,"$96,800","$29,880 /yr
View models with similar depre",N.A.,"$2,362 /yr","$73,900 as of today (change)","$62,000","2,979 cc","1,825 kg",Luxury Sedan,"14-Jun-2013
(1yr 2mths 20days COE left)",Auto,"$82,549","$120,589",235.0 kW (315 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1072355&DL=2007,Kia Cerato K3 1.6A SX Sunroof,"$49,800","$11,250 /yr
View models with similar depre","71,000 km (11.2k /yr)",$738 /yr,"$31,920 as of today (change)","$56,001","1,591 cc","1,295 kg",Mid-Sized Sedan,"12-Nov-2015
(3yrs 7mths 18days COE left)",Auto,"$17,762","$17,762",95.3 kW (127 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1063498&DL=3480,Maserati Ghibli 3.0A,"$201,800","$28,220 /yr
View models with similar depre","101,000 km (20.2k /yr)","$2,362 /yr","$111,609 as of today (change)","$53,300","2,979 cc","1,925 kg",Luxury Sedan,"24-Mar-2017
(4yrs 11mths 27days COE left)",Auto,"$82,983","$121,370",257.0 kW (344 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1081788&DL=3878,Audi S5 Cabriolet 3.0A TFSI Quattro,"$101,888","$24,040 /yr
View models with similar depre","48,530 km (5.9k /yr)","$2,380 /yr","$79,727 as of today (change)","$87,910","2,995 cc","1,955 kg",Sports Car,"23-Jan-2014
(1yr 9mths 29days COE left)",Auto,"$79,812","$115,662",245.0 kW (328 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1083137&DL=1311,Honda Jazz 1.3A,"$67,800","$10,830 /yr
View models with similar depre","40,000 km (10k /yr)",$578 /yr,"$28,019 as of today (change)","$40,000","1,318 cc","1,052 kg",Hatchback,"28-Mar-2018
(6yrs 3days COE left)",Auto,"$15,285","$5,285",73.0 kW (97 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1082366&DL=2303,Mazda Biante 2.0A,"$86,800","$13,730 /yr
View models with similar depre","34,700 km (7.8k /yr)","$1,210 /yr","$43,952 as of today (change)","$50,101","1,998 cc","1,675 kg",MPV,"02-Oct-2017
(5yrs 6mths 7days COE left)",Auto,"$21,295","$21,813",111.0 kW (148 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1082572&DL=1189,Mercedes-Benz CLA-Class CLA180 Progressive,"$195,800","$19,090 /yr
View models with similar depre","2,998 km",$586 /yr,"$73,099 as of today (change)","$48,002","1,332 cc","1,410 kg",Luxury Sedan,"25-Jun-2021
(9yrs 3mths  COE left)",Auto,"$33,010","$38,214",96.0 kW (128 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1077020&DL=3028,Mercedes-Benz E-Class E200,"$54,800","$22,100 /yr
View models with similar depre","55,500 km (6.4k /yr)","$1,202 /yr","$37,939 as of today (change)","$75,000","1,991 cc","1,655 kg",Luxury Sedan,"23-Jul-2013
(1yr 3mths 28days COE left)",Auto,"$45,614","$50,860",135.0 kW (181 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1059750&DL=1026,Toyota Corolla Altis 1.6A Elegance,"$71,800","$11,200 /yr
View models with similar depre","102,000 km (22.2k /yr)",$742 /yr,"$40,596 as of today (change)","$44,002","1,598 cc","1,230 kg",Mid-Sized Sedan,"22-Aug-2017
(5yrs 4mths 28days COE left)",Auto,"$21,690","$22,366",96.0 kW (128 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1082002&DL=2434,Mercedes-Benz C-Class C200K Avantgarde (COE till 05/2028),"$59,800","$9,760 /yr","159,898 km (11.5k /yr)","$1,364 /yr","$23,715 as of today (change)","$38,712","1,796 cc","1,490 kg",Luxury Sedan,"08-May-2008
(6yrs 1mth 13days COE left)",Auto,"$42,793","$42,793",135.0 kW (181 bhp),5
https://www.sgcarmart.com/used_cars/info.php?ID=1048992&DL=2792,Toyota Sienta 1.5A Elegance,"$108,888","$10,580 /yr
View models with similar depre","2,130 km",$682 /yr,"$56,788 as of today (change)","$45,189","1,496 cc","1,350 kg",MPV,"10-Aug-2021
(9yrs 4mths 16days COE left)",Auto,"$19,179","$19,179",79.0 kW (105 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1079942&DL=1000,Mercedes Benz C-Class C180 Coupe,"$62,000","$19,650 /yr
View models with similar depre","70,000 km (9.1k /yr)",$740 /yr,"$35,769 as of today (change)","$67,304","1,595 cc","1,505 kg",Sports Car,"09-Jul-2014
(2yrs 3mths 14days COE left)",Auto,"$33,494","$33,892",115.0 kW (154 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1082290&DL=1270,Toyota Corolla Axio 1.5A X (COE till 10/2028),"$48,800","$7,430 /yr","121,556 km (9k /yr)",$955 /yr,"$19,880 as of today (change)","$30,284","1,496 cc","1,130 kg",Mid-Sized Sedan,"15-Oct-2008
(6yrs 6mths 20days COE left)",Auto,"$13,587","$13,587",81.0 kW (108 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1073153&DL=2140,Mercedes-Benz A-Class A180 Urban,"$85,800","$15,860 /yr
View models with similar depre","82,000 km (15.5k /yr)",$740 /yr,"$39,790 as of today (change)","$51,506","1,595 cc","1,395 kg",Hatchback,"09-Dec-2016
(4yrs 8mths 14days COE left)",Auto,"$25,121","$22,170",90.0 kW (120 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1081341&DL=1009,Audi A3 Cabriolet 1.4A TFSI S-tronic,"$118,800","$18,860 /yr
View models with similar depre","93,307 km (20.2k /yr)",$624 /yr,"$50,856 as of today (change)","$46,778","1,395 cc","1,450 kg",Sports Car,"15-Aug-2017
(5yrs 4mths 21days COE left)",Auto,"$33,687","$34,162",85.0 kW (113 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1044178&DL=2759,Honda Civic 1.6A VTi,"$64,500","$12,310 /yr
View models with similar depre","88,000 km (15.8k /yr)",$742 /yr,"$38,264 as of today (change)","$55,200","1,597 cc","1,249 kg",Mid-Sized Sedan,"01-Sep-2016
(4yrs 5mths 7days COE left)",Auto,"$19,641","$19,641",92.0 kW (123 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1061042&DL=1242,Mercedes-Benz C-Class C180K (COE till 12/2031),"$88,800","$9,080 /yr","83,000 km (8.3k /yr)",$742 /yr,"$49,448 as of today (change)","$50,570","1,597 cc","1,500 kg",Luxury Sedan,"21-Mar-2012
(9yrs 9mths 7days COE left)",Auto,"$30,319","$30,319",115.0 kW (154 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1060945&DL=2976,Chevrolet Malibu 2.4A,"$54,800","$10,630 /yr
View models with similar depre","79,000 km (13.6k /yr)","$1,664 /yr","$30,478 as of today (change)","$38,610","2,384 cc","1,539 kg",Luxury Sedan,"03-Jun-2016
(4yrs 2mths 9days COE left)",Auto,"$20,288","$20,404",123.0 kW (164 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1067892&DL=2793,Mercedes-Benz E-Class E250 CGI Avantgarde (COE till 04/2031),"$91,800","$10,090 /yr","148,192 km (13.6k /yr)","$1,071 /yr","$43,051 as of today (change)","$47,316","1,796 cc","1,650 kg",Luxury Sedan,"28-Apr-2011
(9yrs 1mth 3days COE left)",Auto,"$55,808","$55,808",150.0 kW (201 bhp),4
https://www.sgcarmart.com/used_cars/info.php?ID=1076225&DL=3137,Toyota Corolla Axio 1.5A X (COE till 01/2030),"$52,800","$6,720 /yr",N.A.,$887 /yr,"$25,416 as of today (change)","$32,368","1,496 cc","1,130 kg",Mid-Sized Sedan,"28-Jan-2010
(7yrs 10mths 3days COE left)",Auto,"$16,621","$16,621",81.0 kW (108 bhp),4
https://www.sgcarmart.com/used_cars/info.php?ID=1072070&DL=3194,Mercedes-Benz B-Class B180,"$51,800","$15,200 /yr
View models with similar depre","128,000 km (17.9k /yr)",$740 /yr,"$29,032 as of today (change)","$66,010","1,595 cc","1,425 kg",Hatchback,"27-Jan-2015
(2yrs 10mths 2days COE left)",Auto,"$25,050","$17,070",90.0 kW (120 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1079134&DL=1000,BMW 6 Series 630Ci Cabriolet (COE till 12/2025),"$78,000","$20,900 /yr",N.A.,"$3,573 /yr","$22,314 as of today (change)","$59,798","2,996 cc","1,775 kg",Sports Car,"16-Dec-2005
(3yrs 8mths 21days COE left)",Auto,"$81,714","$89,886",190.0 kW (254 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1041300&DL=1122,Proton Exora 1.6M M-Line (OPC) (COE till 09/2026),"$35,800","$7,940 /yr","104,000 km (9.9k /yr)",$316 /yr,"$21,062 as of today (change)","$23,352","1,597 cc","1,422 kg",MPV,"26-Sep-2011
(4yrs 6mths 1day COE left)",Manual,"$11,622","$11,622",93.0 kW (124 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1082469&DL=4178,Audi A7 Sportback 2.8A FSI Quattro (COE till 09/2030),"$114,700","$13,450 /yr","123,000 km (11.5k /yr)","$2,332 /yr","$29,786 as of today (change)","$34,935","2,773 cc","1,730 kg",Luxury Sedan,"30-Jun-2011
(8yrs 6mths 6days COE left)",Auto,"$62,923","$62,923",150.0 kW (201 bhp),6
https://www.sgcarmart.com/used_cars/info.php?ID=1075899&DL=1269,Toyota Corolla 1200 (COE till 02/2032),"$42,500",N.A.,"476,000 km",$280 /yr,N.A.,"$5,667","1,166 cc",770 kg,Others,28-Feb-22,Manual,"$3,254","$3,254",51.0 kW (68 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1074540&DL=3730,Toyota Vellfire 2.4A Z G-Edition,"$68,888","$17,900 /yr
View models with similar depre","104,700 km (14k /yr)","$1,638 /yr","$46,600 as of today (change)","$71,990","2,362 cc","1,970 kg",MPV,"02-Oct-2014
(2yrs 6mths 7days COE left)",Auto,"$39,541","$47,358",125.0 kW (167 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1077110&DL=3137,Toyota Picnic 2.0A (COE till 05/2024),"$21,800","$10,310 /yr","160,300 km (12.4k /yr)","$1,573 /yr","$8,368 as of today (change)","$19,782","1,998 cc","1,540 kg",MPV,"05-May-2009
(2yrs 1mth 10days COE left)",Auto,"$24,216","$24,216",110.0 kW (147 bhp),5
https://www.sgcarmart.com/used_cars/info.php?ID=998576&DL=2690,Kia Cerato K3 1.6A (OPC),"$54,800","$8,070 /yr
View models with similar depre","31,524 km (8k /yr)",$238 /yr,"$21,355 as of today (change)","$21,000","1,591 cc","1,295 kg",Mid-Sized Sedan,"23-Apr-2018
(6yrs 29days COE left)",Auto,"$11,435","$11,435",95.3 kW (127 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1073434&DL=3079,BMW M Series M5 Sunroof,"$121,800",N.A.,N.A.,"$4,568 /yr","$49,754 as of today (change)","$86,889","4,395 cc","1,870 kg",Sports Car,"22-Jun-2012
(2mths 28days COE left)",Auto,"$95,294","$95,294",412.0 kW (552 bhp),4
https://www.sgcarmart.com/used_cars/info.php?ID=1077226&DL=1354,Mercedes-Benz C-Class C160 Avantgarde,"$167,800","$17,090 /yr
View models with similar depre","19,339 km (14.3k /yr)",$684 /yr,"$63,187 as of today (change)","$38,504","1,497 cc","1,505 kg",Luxury Sedan,"16-Nov-2020
(8yrs 7mths 22days COE left)",Auto,"$34,165","$39,831",95.0 kW (127 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1070131&DL=3367,Honda Civic 1.8A (COE till 05/2026),"$38,888","$9,320 /yr",N.A.,"$1,467 /yr","$19,201 as of today (change)","$46,048","1,799 cc","1,219 kg",Mid-Sized Sedan,"25-May-2006
(4yrs 2mths  COE left)",Auto,"$21,153","$23,269",103.0 kW (138 bhp),4
https://www.sgcarmart.com/used_cars/info.php?ID=1040927&DL=1000,BMW 7 Series 740Li Sunroof,"$155,800","$24,430 /yr
View models with similar depre",N.A.,"$2,384 /yr","$103,774 as of today (change)","$60,003","2,998 cc","1,770 kg",Luxury Sedan,"22-Jan-2016
(3yrs 9mths 28days COE left)",Auto,"$84,641","$124,354",240.0 kW (321 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1080476&DL=1054,Honda Vezel 1.5A X,"$89,800","$11,820 /yr
View models with similar depre","31,730 km (10.7k /yr)",$682 /yr,"$28,835 as of today (change)","$26,659","1,496 cc","1,190 kg",SUV,"02-Apr-2019
(7yrs 8days COE left)",Auto,"$22,476","$13,467",96.0 kW (128 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1076214&DL=3008,Hyundai Getz 1.1M 5DR (COE till 02/2029),"$40,888","$5,910 /yr","220,000 km (16.8k /yr)",$619 /yr,"$17,797 as of today (change)","$25,727","1,086 cc","1,122 kg",Hatchback,"21-Feb-2009
(6yrs 10mths 27days COE left)",Manual,"$6,625","$6,625",48.5 kW (65 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1047905&DL=2080,Mitsubishi Lancer EX 1.6A,"$34,800","$10,360 /yr
View models with similar depre","113,000 km (15.7k /yr)",$738 /yr,"$25,310 as of today (change)","$65,889","1,590 cc","1,289 kg",Mid-Sized Sedan,"16-Jan-2015
(2yrs 9mths 22days COE left)",Auto,"$11,255","$11,255",86.0 kW (115 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1081793&DL=3452,Audi RS 3 Sportback 2.5A TFSI Quattro (COE till 08/2031),"$168,800","$17,870 /yr",N.A.,"$1,954 /yr","$55,063 as of today (change)","$58,306","2,480 cc","1,575 kg",Sports Car,"27-Dec-2011
(9yrs 5mths 7days COE left)",Auto,"$54,766","$54,766",250.0 kW (335 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1076171&DL=2790,Mercedes-Benz S-Class S400L,"$181,800","$29,700 /yr
View models with similar depre","45,000 km (7.1k /yr)","$2,382 /yr","$117,941 as of today (change)","$62,101","2,996 cc","1,935 kg",Luxury Sedan,"18-Nov-2015
(3yrs 7mths 24days COE left)",Auto,"$96,961","$146,530",245.0 kW (328 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1072603&DL=3464,Volkswagen Golf 1.4A TSI Sport (COE till 03/2029),"$66,800","$9,510 /yr",N.A.,$806 /yr,"$17,930 as of today (change)","$25,525","1,390 cc","1,286 kg",Hatchback,"04-May-2009
(7yrs 7days COE left)",Auto,"$24,806","$24,806",118.0 kW (158 bhp),5
