CarID,CarName,CarAge,Price,Depreciation,Mileage,Road Tax,Dereg Value,COE,Engine Cap,Curb Weight,Type of Vehicle,Reg Date,COE Expiry Date,COE Duration,Transmission,OMV,ARF,Power,No of Owners
1076238,BMW X3 sDrive20i,510,199999,20430,12000,1210,70860,40301,1998,1685,SUV,2020-10-30,2031-10-31,3508,Auto,40234,48328,135.0,1
1082714,Mazda 6 2.5A Luxury,3318,32800,22500,64200,1786,20748,92901,2488,1498,Luxury Sedan,2013-02-21,2023-02-20,333,Auto,29545,24545,138.0,2
1075914,MG HS 1.5A Turbo,489,122999,13080,28000,680,48277,39000,1490,1563,SUV,2020-11-20,2030-11-19,3162,Auto,19321,19321,119.0,1
1080634,Mitsubishi Lancer EX 1.6A Sports,2170,48800,10360,68232,738,27712,45000,1590,1284,Mid-Sized Sedan,2016-04-14,2030-11-19,3162,Auto,13505,13505,86.0,1
1076582,Mercedes-Benz C-Class C180 Avantgarde,1891,105800,18110,100000,740,51407,53001,1595,1425,Luxury Sedan,2017-01-18,2030-11-19,3162,Auto,35663,36929,115.0,1
1076291,Audi RS 3 Sportback 2.5A TFSI Quattro,3800,158800,17120,88000,1954,50016,53932,2480,1575,Sports Car,2011-10-28,2031-06-30,3385,Auto,54580,54580,250.0,2
1060777,MINI One 1.2A,1595,80988,13180,67500,508,33536,41617,1198,1120,Hatchback,2017-11-10,2031-06-30,3385,Auto,22470,13458,75.0,2
1042971,Mitsubishi Attrage 1.2A,2054,41800,8980,101250,506,26689,53000,1193,940,Mid-Sized Sedan,2016-08-08,2026-08-07,1597,Auto,13930,5000,57.0,1
1073985,Infiniti Q70 2.5A Premium Sunroof,2064,81888,13340,137588,1794,58473,57508,2496,1680,Luxury Sedan,2016-07-29,2026-08-07,1597,Auto,39866,47813,163.0,1
1067921,Morgan Plus 4,290,438000,39930,5000,1210,146494,52200,1998,1115,Mid-Sized Sedan,2021-06-07,2031-06-06,3361,Auto,93646,140563,190.0,2
1081828,Honda Vezel 1.5A X,1988,52800,10220,58200,182,24471,34507,1496,1190,SUV,2016-10-13,2031-06-06,3361,Auto,21785,12499,96.0,1
1082025,Toyota Allion 1.5A,4867,49800,7460,148000,955,19810,29670,1496,1200,Mid-Sized Sedan,2008-11-25,2028-11-24,2437,Auto,16691,16691,81.0,4
1034483,Audi TT Coupe 2.0A TFSI Quattro,1970,141800,23910,37782,1194,68756,53001,1984,1410,Sports Car,2016-10-31,2028-11-24,2437,Auto,50751,63352,169.0,2
1078492,Mercedes-Benz C-Class C180 Avantgarde,1396,135988,18400,40000,740,57151,38501,1595,1425,Luxury Sedan,2018-05-28,2028-11-24,2437,Auto,37480,44472,115.0,1
1059651,Honda Jazz 1.5A RS,1786,59800,10430,63000,684,36363,52000,1498,1046,Hatchback,2017-05-03,2027-05-02,1865,Auto,18058,13058,96.0,1
1075102,Proton Exora 1.6M M-Line,4087,26800,7790,97488,890,11077,16095,1597,1422,MPV,2011-01-14,2025-08-31,1256,Manual,12586,12586,93.0,2
1072120,Volkswagen Polo 1.0A TSI Comfortline Beats,1029,89800,10930,29837,392,36286,27000,999,1190,Hatchback,2019-05-30,2025-08-31,1256,Auto,21793,22511,85.0,2
1061858,Maserati Ghibli 3.0A,2393,165000,30520,72000,2362,97611,57885,2979,1850,Luxury Sedan,2015-09-04,2025-08-31,1256,Auto,81928,119471,243.0,2
1070906,Mercedes-Benz E-Class E200 Avantgarde,1582,144800,19670,75000,1202,82511,57414,1991,1605,Luxury Sedan,2017-11-23,2027-11-22,2069,Auto,52567,66621,135.0,2
1072717,MG HS 1.5A Turbo,499,124800,13340,39000,680,45974,39889,1490,1563,SUV,2020-11-10,2030-11-09,3152,Auto,19188,19188,119.0,1
1079969,Toyota Picnic 2.0A,4927,50888,7810,205000,1694,21736,33377,1998,1540,MPV,2008-09-26,2028-09-25,2377,Auto,24659,24659,110.0,4
1068141,Hyundai Avante 1.6A,5003,11800,9090,140000,1033,4826,18583,1591,1264,Mid-Sized Sedan,2008-07-12,2023-07-11,474,Auto,12932,12932,89.7,4
1040055,Honda HR-V 1.5A DX,1616,68888,11060,36818,682,30138,34664,1496,1185,SUV,2017-10-20,2023-07-11,474,Auto,19416,14416,96.0,1
1067435,Mercedes-Benz E-Class E250,2969,69800,22010,102126,1202,46296,79000,1991,1680,Luxury Sedan,2014-02-05,2024-02-04,682,Auto,50187,57337,155.0,2
1024189,Mercedes-Benz C-Class C180 Avantgarde,2305,85800,18290,96500,740,45933,60001,1595,1425,Luxury Sedan,2015-12-01,2025-11-30,1347,Auto,35428,36600,115.0,2
1082215,Toyota Harrier 2.0A Turbo G Panoramic,1606,111800,16510,100000,1210,55928,48109,1998,1695,SUV,2017-10-30,2025-11-30,1347,Auto,33308,38632,170.0,1
1082453,BMW M Series X5 M Competition,472,558800,50880,22000,4568,209201,41503,4395,2310,Mid-Sized Sedan,2020-12-07,2030-12-06,3179,Auto,144051,231292,460.0,1
1071685,Hyundai Avante 1.6A S,500,98888,10940,14671,742,37726,35990,1598,1280,Mid-Sized Sedan,2020-11-09,2030-11-08,3151,Auto,18875,8875,90.2,1
1063518,Kia Cerato Forte Koup 1.6A SX Sunroof,4287,29500,9040,101000,886,10727,16438,1591,1232,Sports Car,2010-06-28,2025-06-27,1191,Auto,15577,15577,92.7,3
1014608,Mercedes-Benz S-Class S400L,2331,173800,27550,90000,2382,118023,60001,2996,1935,Luxury Sedan,2015-11-05,2025-06-27,1191,Auto,97869,148165,245.0,2
1079491,Audi Q7 2.0A TFSI Quattro Tip,2306,117800,21310,107500,1194,73012,60000,1984,2050,SUV,2015-11-30,2025-06-27,1191,Auto,59115,78407,185.0,2
1074823,Hyundai Accent 1.4A,2219,41888,9180,81000,608,24481,43000,1368,1035,Mid-Sized Sedan,2016-02-25,2025-06-27,1191,Auto,11691,11691,73.6,3
1063540,BMW 5 Series 520i,3207,55888,27290,163000,1210,34087,75000,1997,1610,Luxury Sedan,2013-06-12,2023-06-11,444,Auto,41706,45389,135.0,2
1082754,Mercedes-Benz S-Class S320L,1553,235800,29290,59200,2382,134191,57390,2996,1940,Luxury Sedan,2017-12-22,2023-06-11,444,Auto,90521,134938,200.0,1
1061332,BMW X1 sDrive18i M-Sport,84,178800,15800,38,684,99926,83889,1499,1435,SUV,2021-12-30,2023-06-11,444,Auto,40515,48721,100.0,1
1076033,BMW M Series M3 Sedan Competition Package,1714,295555,45870,10500,2362,103399,48001,2979,1560,Sports Car,2017-07-14,2027-07-13,1937,Auto,73494,104290,331.0,1
1075333,Mercedes-Benz A-Class A45 AMG 4MATIC+,2943,105800,39600,119000,1202,47035,78604,1991,1555,Sports Car,2014-03-03,2024-03-02,709,Auto,46969,57757,265.0,6
1080284,Jaguar XF 2.0A Prestige,2141,104800,16900,70012,1212,69065,49000,1999,1660,Luxury Sedan,2016-05-13,2024-03-02,709,Auto,54298,69737,177.0,1
1062910,Honda Stream 1.8A X,5064,48800,7950,110000,1369,23758,38712,1799,1350,MPV,2008-05-12,2024-03-02,709,Auto,17127,17127,103.0,2
1078879,Porsche Cayenne Coupe GTS 4.0A Tip,332,658800,59880,4900,3944,213995,46790,3996,2250,SUV,2021-04-26,2024-03-02,709,Auto,142554,228598,338.0,1
1069087,Ssangyong Tivoli 1.5A Deluxe,618,114000,12460,32100,684,39918,34900,1497,1335,SUV,2020-07-14,2030-07-13,3033,Auto,20565,20791,120.0,1
1068155,Hyundai Avante 1.6A S,4696,18500,8630,167000,959,5974,13943,1591,1264,Mid-Sized Sedan,2009-05-15,2024-05-14,782,Auto,11465,11465,89.7,3
1079866,Mercedes-Benz B-Class B180 Style,2452,56888,13920,99000,740,36999,68589,1595,1425,Hatchback,2015-07-07,2025-07-06,1200,Auto,25163,22229,90.0,2
1080773,Honda Stream 1.8A X,4957,58900,9160,137000,1369,22500,34991,1799,1350,MPV,2008-08-27,2025-07-06,1200,Auto,18270,16732,103.0,5
1082174,BMW 5 Series 520i,2828,69800,19600,109800,1210,45348,65301,1997,1615,Luxury Sedan,2014-06-26,2025-07-06,1200,Auto,45781,51094,135.0,2
1075038,Toyota Corolla Altis 1.6A,4131,65800,7640,77000,890,30311,35200,1598,1195,Mid-Sized Sedan,2010-12-01,2030-10-31,3143,Auto,16446,16446,90.0,3
1056428,Toyota Wish 1.8A X,2002,66800,12460,73244,974,40694,57501,1797,1350,MPV,2016-09-29,2030-10-31,3143,Auto,20753,21055,105.0,1
1065468,Honda Civic 2.0A Si,4468,79999,10290,132000,1573,30546,39313,1998,1312,Mid-Sized Sedan,2009-12-29,2030-10-31,3143,Auto,28463,28463,114.0,5
1075532,Maserati Quattroporte 4.2A,5900,69900,18170,110000,6498,22547,58615,4244,1970,Luxury Sedan,2006-01-27,2026-01-26,1404,Auto,117688,129457,295.0,3
1064055,Volkswagen Golf 1.4A TSI Highline Sunroof,876,104800,12030,40000,624,44494,32309,1395,1270,Hatchback,2019-10-30,2026-01-26,1404,Auto,24687,26562,92.0,2
1072498,Mercedes-Benz GLC-Class GLC200,1620,146200,21710,47000,1202,65380,49000,1991,1705,SUV,2017-10-16,2027-10-15,2031,Auto,42013,50819,135.0,1
1076177,BMW M Series M6 Coupe,3254,142888,81760,60000,4568,69738,97889,4395,1850,Sports Car,2013-04-26,2023-04-25,397,Auto,107921,107921,412.0,3
1076893,Honda Freed 1.5A G Honda Sensing,1154,93988,11800,55000,682,37740,26170,1496,1360,MPV,2019-01-25,2023-04-25,397,Auto,24600,26440,96.0,2
1058057,BMW 5 Series 530i Luxury,1602,149800,21010,70000,1210,75811,52000,1998,1540,Luxury Sedan,2017-11-03,2027-11-02,2049,Auto,50933,63680,185.0,2
1032596,Toyota Estima 2.4A Aeras,3464,111900,11640,78000,1638,58229,60586,2362,1790,MPV,2012-09-28,2031-10-31,3508,Auto,40403,40403,125.0,1
1074426,Hyundai Avante 1.6A GLS,899,79800,9730,28000,738,33557,31759,1591,1345,Mid-Sized Sedan,2019-10-07,2029-10-06,2753,Auto,12804,12804,93.8,1
1072784,Toyota Corolla Axio 1.5A X,4839,48800,7230,169000,955,18620,27571,1496,1130,Mid-Sized Sedan,2008-12-23,2028-12-22,2465,Auto,12746,4951,81.0,4
1024648,Toyota Fortuner 2.7A,4929,23300,15520,109880,2839,5011,16689,2694,1705,SUV,2008-09-24,2023-09-23,548,Auto,23651,23651,118.0,5
1076212,Infiniti Q50 2.0A T Luxe,602,133500,13910,21900,1202,55216,35001,1991,1656,Luxury Sedan,2020-07-30,2023-09-23,548,Auto,30455,34637,155.0,1
1060644,Volkswagen Golf 1.4A TSI,3726,45800,9590,120890,682,24149,25285,1390,1241,Hatchback,2012-01-10,2026-12-31,1743,Auto,22248,22248,90.0,2
1059388,BMW M Series X5 M,1525,295800,36390,59000,4568,150570,42661,4395,2275,SUV,2018-01-19,2028-01-18,2126,Auto,108682,167628,423.0,1
1075501,Audi Q3 1.4A TFSI S-Tronic,461,166800,17320,10000,624,62482,45012,1395,1545,SUV,2020-12-18,2030-12-17,3190,Auto,27755,30857,110.0,1
1069143,Toyota Corolla Altis 1.6A,4817,18800,10400,162376,1039,4710,13024,1598,1195,Mid-Sized Sedan,2009-01-14,2024-01-13,660,Auto,16084,9460,80.0,4
1056669,Toyota Corolla Altis 1.6A Elegance,1962,63800,11630,88000,742,37589,50991,1598,1215,Mid-Sized Sedan,2016-11-08,2024-01-13,660,Auto,19990,19990,90.0,2
1076684,BMW 3 Series 318i,1982,86778,15830,111100,684,44398,53001,1499,1425,Luxury Sedan,2016-10-19,2026-10-18,1669,Auto,29860,28804,100.0,1
1055445,BMW 2 Series 218i Gran Coupe M-Sport,114,168988,15250,11,684,96053,88000,1499,1375,Luxury Sedan,2021-11-30,2026-10-18,1669,Auto,35919,42287,100.0,1
1081564,BMW 2 Series 218i Gran Coupe Luxury,272,160000,15000,9950,684,85457,58089,1499,1375,Luxury Sedan,2021-06-25,2026-10-18,1669,Auto,35886,42241,100.0,1
1081686,Mitsubishi Lancer EX 1.6A Sports,1689,55000,9220,50000,738,35901,51600,1590,1284,Mid-Sized Sedan,2017-08-08,2026-10-18,1669,Auto,10885,10885,86.0,3
1071087,BMW 2 Series 216i Gran Tourer Sport,822,127800,14110,15000,684,53065,32889,1499,1490,MPV,2019-12-23,2026-10-18,1669,Auto,31966,36753,80.0,1
1062742,BMW 5 Series 520i Sport,636,197800,20000,25000,1210,72366,32500,1998,1540,Luxury Sedan,2020-06-26,2030-06-25,3015,Auto,51807,65253,135.0,1
1024894,Honda Crossroad 1.8A L,4593,69800,9490,165000,1271,31559,42885,1799,1410,SUV,2009-08-26,2029-07-31,2686,Auto,21636,21636,103.0,4
1005720,Honda HR-V 1.5A LX,1661,70800,11310,42500,682,37126,42900,1496,1190,SUV,2017-09-05,2027-09-04,1990,Auto,22368,18316,96.0,1
1080763,Mercedes-Benz C-Class C160 Avantgarde,504,168800,17270,16600,684,63071,38504,1497,1505,Luxury Sedan,2020-11-05,2027-09-04,1990,Auto,34165,39831,95.0,1
1063911,Mercedes-Benz GLC-Class GLC300 Coupe 4MATIC,485,268888,26770,8000,1202,88631,38802,1991,1795,SUV,2020-11-24,2027-09-04,1990,Auto,56277,73299,190.0,1
1066392,Rolls-Royce Ghost V12,62,1535888,114910,88,8250,684848,82501,6749,2565,Luxury Sedan,2022-01-21,2032-01-20,3589,Auto,466330,811394,420.0,1
1051205,Honda Crossroad 1.8A,4502,76800,10090,103000,1271,28543,37502,1799,1410,SUV,2009-11-25,2029-10-31,2778,Auto,22348,22348,103.0,1
1080518,Mercedes-Benz C-Class C180K Avantgarde,3646,86998,8750,123828,742,56344,56670,1597,1500,Luxury Sedan,2012-03-30,2032-02-29,3629,Auto,30328,30328,115.0,2
1061844,Mercedes-Benz E-Class E200 Avantgarde Sunroof,1380,149800,19230,68585,1202,69423,39000,1991,1605,Luxury Sedan,2018-06-13,2032-02-29,3629,Auto,48722,60211,135.0,1
1043313,Volkswagen Polo GP 1.2A TSI Sunroof,1637,59800,10150,66214,508,29385,42902,1197,1139,Hatchback,2017-09-29,2027-09-28,2014,Auto,17617,7617,66.0,1
1078349,Honda Civic 1.8A VTi-S,5827,37800,9340,136000,1467,19201,47450,1799,1219,Mid-Sized Sedan,2006-04-10,2026-04-09,1477,Auto,21107,23218,103.0,2
1075203,Mazda 3 1.5A Deluxe,2218,50800,11300,108014,682,25221,43000,1496,1321,Mid-Sized Sedan,2016-02-26,2026-04-09,1477,Auto,17812,12812,88.0,2
1070512,Honda Stream 1.8A X,4899,54800,8400,156000,1369,21782,33377,1799,1350,MPV,2008-10-24,2028-09-30,2382,Auto,17082,17082,103.0,2
1077317,Audi A4 2.0A TFSI S-tronic,1396,108800,14470,51500,694,42380,21501,1984,1480,Luxury Sedan,2018-05-28,2028-09-30,2382,Auto,33419,38787,140.0,2
1078527,Mercedes-Benz C-Class C180 CGI,2968,46800,17440,88900,740,29432,74002,1595,1485,Luxury Sedan,2014-02-06,2024-02-05,683,Auto,29525,28335,115.0,2
1076525,Mercedes-Benz CLA-Class CLA180,2382,69800,16450,99000,740,37570,61000,1595,1430,Luxury Sedan,2015-09-15,2024-02-05,683,Auto,27247,25146,90.0,3
1076693,Audi A3 Sportback 2.0A TFSI Quattro S-Line,4867,63800,10300,160129,1672,23970,38712,1984,1415,Hatchback,2008-11-25,2028-05-31,2260,Auto,36009,36009,188.0,3
1033033,Mazda RX-8 1.3A,4714,79700,11350,140000,744,17930,25525,1308,1407,Sports Car,2009-04-27,2029-03-31,2564,Auto,38491,38491,158.0,4
1080629,Porsche Macan GTS 3.0A PDK,1574,289000,39300,41155,2382,125953,49000,2997,1970,SUV,2017-12-01,2029-03-31,2564,Auto,88200,130760,265.0,1
1027715,Mercedes-Benz C-Class C180 Coupe,2030,119800,22270,58000,740,54574,57010,1595,1475,Sports Car,2016-09-01,2026-08-31,1621,Auto,39138,41794,115.0,2
977490,Mercedes-Benz A-Class A200,2962,54500,23630,90000,740,26848,85000,1595,1395,Hatchback,2014-02-12,2024-02-11,689,Auto,26887,19642,115.0,2
1079720,Mercedes-Benz CLA-Class CLA180,2220,81800,17500,93000,740,38376,54301,1595,1430,Luxury Sedan,2016-02-24,2026-02-23,1432,Auto,28046,26265,90.0,2
1079308,Toyota Wish 1.8A Elegance,3276,24200,13900,148000,976,18502,73900,1798,1360,MPV,2013-04-04,2026-02-23,1432,Auto,23453,19835,105.0,2
1080711,Nissan Qashqai 1.2A DIG-T Premium,1561,74800,11740,68799,508,38193,46791,1197,1325,SUV,2017-12-14,2026-02-23,1432,Auto,20143,15201,85.0,1
1071129,Audi Q5 2.0A TFSI Quattro S-tronic,1135,175800,21410,33000,1194,65920,34509,1984,1795,SUV,2019-02-13,2026-02-23,1432,Auto,45831,56164,185.0,1
1078002,BMW 5 Series 520i,2521,73800,17060,119000,1210,51405,78001,1997,1615,Luxury Sedan,2015-04-29,2025-04-28,1131,Auto,39215,41901,135.0,1
1070191,Honda Crossroad 1.8A,5042,16800,14060,140000,1369,4518,18953,1799,1410,SUV,2008-06-03,2023-06-02,435,Auto,16863,16863,103.0,3
1075373,Porsche Macan S 3.0A PDK,1721,241800,35180,82000,2382,112467,54406,2997,1940,SUV,2017-07-07,2027-07-06,1930,Auto,77554,111598,250.0,1
1063768,Mercedes-Benz GLA-Class GLA200 AMG Line Premium Sunroof,1123,141800,17450,47000,740,52825,31001,1595,1435,SUV,2019-02-25,2029-02-24,2529,Auto,35567,41794,115.0,1
1070997,Subaru Impreza 4D 1.5A R,4310,25800,8080,144000,821,10484,16438,1498,1325,Mid-Sized Sedan,2010-06-05,2025-05-31,1164,Auto,15630,15630,79.0,3
1057261,BMW X5 xDrive40i M-Sport 7-Seater,423,348800,32310,10400,2384,129492,45510,2998,2135,SUV,2021-01-25,2025-05-31,1164,Auto,85580,126044,250.0,1
1076624,MINI Cooper S 1.6A Bayswater Sunroof,3100,51800,24720,88000,742,28579,83751,1598,1155,Hatchback,2013-09-27,2023-09-26,551,Auto,29982,28975,135.0,2
1067588,Kia Cerato Forte 1.6A SX,4560,21800,8670,152394,959,7416,14743,1591,1251,Mid-Sized Sedan,2009-09-28,2024-09-27,918,Auto,14185,14185,92.7,4
1038055,Toyota Esquire 2.0A Gi Sunroof,2375,70800,16220,81744,1196,39981,62101,1986,1590,MPV,2015-09-22,2025-09-21,1277,Auto,25773,28083,112.0,2
1079670,Lexus IS300 F Sport,1093,158800,18420,32888,1210,68130,33689,1998,1620,Luxury Sedan,2019-03-27,2025-09-21,1277,Auto,48129,59381,180.0,3
1080457,BMW 1 Series 120i Cabriolet,3394,37000,29650,70000,1208,22476,90200,1995,1460,Sports Car,2012-12-07,2022-12-06,257,Auto,32250,32250,115.0,3
1079921,Honda Civic 1.5A VTEC Turbo Sunroof,1967,77888,14290,87666,684,42783,56500,1498,1324,Mid-Sized Sedan,2016-11-03,2026-11-02,1684,Auto,26342,23879,127.0,1
1064735,Mazda 3 HB 1.6A Luxury,4677,22800,10420,135000,965,6104,13943,1598,1291,Hatchback,2009-06-03,2024-05-31,799,Auto,21560,21560,77.0,6
1080863,Volvo XC90 2.5T,5026,67800,10860,129000,2554,23657,37906,2521,1997,SUV,2008-06-19,2028-06-18,2278,Auto,50663,50663,154.0,2
1072935,Mazda 5 2.0A Sunroof,2673,39999,12380,89201,1210,27525,72180,1998,1535,MPV,2014-11-28,2028-06-18,2278,Auto,18609,13609,111.0,2
1032785,Audi A7 Sportback 2.0A TFSI S-tronic,2248,117000,21360,90000,1194,64545,50089,1984,1730,Luxury Sedan,2016-01-27,2028-06-18,2278,Auto,54254,69658,185.0,2
1076357,Honda Civic Type R 2.0M,5186,132800,22990,5000,1815,29945,51850,1998,1270,Sports Car,2008-01-11,2027-12-31,2108,Manual,26838,29522,165.0,3
1068832,Audi A3 Sedan 1.0A TFSI S-tronic,849,106666,12400,30000,392,41769,32000,999,1280,Luxury Sedan,2019-11-26,2029-11-25,2803,Auto,22090,22926,85.0,2
1051256,Toyota Alphard 2.5A S C-Package Moonroof,2051,115300,20660,87770,1792,59951,57903,2493,2030,MPV,2016-08-11,2026-08-10,1600,Auto,40988,49384,134.0,2
1073421,Lamborghini Huracan LP640-4 Performante,1374,850000,101370,28000,5834,350079,38600,5204,1492,Sports Car,2018-06-19,2028-06-18,2278,Auto,257071,434728,470.0,4
1077763,Kia Cerato Forte 1.6A EX,4530,24000,9240,68000,959,7941,15287,1591,1251,Mid-Sized Sedan,2009-10-28,2028-06-18,2278,Auto,11051,11051,92.7,1
1077975,Hyundai Avante 1.6A Elite Sunroof,309,90888,9550,5477,242,30365,27589,1598,1280,Mid-Sized Sedan,2021-05-19,2031-05-18,3342,Auto,21290,6806,90.2,1
1080233,Honda Vezel 1.5A X,2239,50800,11970,50188,682,23836,46651,1496,1190,SUV,2016-02-05,2026-02-04,1413,Auto,18887,8887,96.0,2
1081763,Toyota Corolla Altis 1.6A Elegance,1801,67800,11400,81800,742,41230,51765,1598,1215,Mid-Sized Sedan,2017-04-18,2027-04-17,1850,Auto,19990,19990,90.0,2
1081385,Audi A5 Sportback 2.0A TFSI S-tronic Design,1405,141800,19260,64000,1194,58518,38501,1984,1535,Luxury Sedan,2018-05-19,2028-05-18,2247,Auto,38872,46421,140.0,1
1077702,Honda Civic 1.5A VTEC Turbo Sunroof,1619,88800,13810,115000,684,45150,49012,1498,1324,Mid-Sized Sedan,2017-10-17,2028-05-18,2247,Auto,26334,23868,127.0,1
1070799,Nissan Almera 1.5M,2368,40800,9820,78060,684,28212,57089,1498,1005,Mid-Sized Sedan,2015-09-29,2028-05-18,2247,Manual,12506,12506,73.0,1
1074307,Citroen C3 Aircross 1.2A PureTech Feel,1485,71777,10570,86500,508,37357,40000,1199,1203,SUV,2018-02-28,2028-05-18,2247,Auto,18160,18160,81.0,1
1082357,Toyota Corolla Altis 1.6A,4466,22200,8010,220000,965,8866,15988,1598,1195,Mid-Sized Sedan,2009-12-31,2028-05-18,2247,Auto,17853,17853,80.0,1
1066349,Mercedes-Benz A-Class A180,2486,54888,14970,90500,740,31047,68589,1595,1395,Hatchback,2015-06-03,2028-05-18,2247,Auto,22896,14055,90.0,1
1080676,Kia Picanto 1.1A,4627,18800,8590,142000,575,6104,13943,1086,872,Hatchback,2009-07-23,2024-05-31,799,Auto,8566,8566,47.1,2
1082655,Mazda MX-5 Roadster 2.0A RHT,5342,61000,11350,115000,1818,27399,50972,1999,1151,Sports Car,2007-08-08,2027-08-07,1962,Auto,29854,32840,118.0,2
1060398,Honda Jazz 1.3A,1106,72888,10020,44188,578,24132,28199,1318,1052,Hatchback,2019-03-14,2027-08-07,1962,Auto,15949,5949,73.0,1
1050564,Kia Seltos 1.4A EX,363,115800,11880,6000,600,49286,49778,1353,1323,SUV,2021-03-26,2031-03-25,3288,Auto,17534,17534,103.0,1
1008971,Mercedes-Benz C-Class C180 Avantgarde,2247,91800,19060,54917,740,47457,61103,1595,1425,Luxury Sedan,2016-01-28,2031-03-25,3288,Auto,35590,36826,115.0,2
1078577,Volkswagen Golf 1.4A TSI,4703,20800,9800,140000,806,5921,13943,1390,1241,Hatchback,2009-05-08,2024-05-07,775,Auto,21898,21898,90.0,5
1079735,Mercedes-Benz E-Class E250 CGI,4231,89000,10570,100000,1169,27711,32914,1796,1650,Luxury Sedan,2010-08-23,2030-08-22,3073,Auto,53000,53000,150.0,4
1053408,McLaren 12C Spider,3009,428800,160930,52000,3634,175800,88002,3798,1549,Sports Car,2013-12-27,2023-12-26,642,Auto,291494,291494,460.0,5
1076007,Mercedes-Benz C-Class C180 Coupe,1161,185888,23580,23000,740,58482,30851,1595,1550,Sports Car,2019-01-18,2029-01-17,2491,Auto,41388,49944,115.0,2
1069636,Nissan Sylphy 1.6A Premium,1028,76666,9520,39656,742,31725,27000,1598,1205,Mid-Sized Sedan,2019-05-31,2029-01-17,2491,Auto,16419,16419,85.0,1
1040246,Toyota Vios 1.5A G,1169,72000,9440,63329,682,29060,25556,1496,1100,Mid-Sized Sedan,2019-01-10,2029-01-17,2491,Auto,15566,15566,79.0,1
1078777,Toyota Fortuner 2.7A,1396,133800,18780,60500,2028,49658,37330,2694,1875,SUV,2018-05-28,2029-01-17,2491,Auto,31033,35447,122.0,1
1071572,Kia Cerato K3 1.6A,1648,57900,9480,72000,738,32394,42900,1591,1295,Mid-Sized Sedan,2017-09-18,2029-01-17,2491,Auto,11803,11803,95.3,1
1074385,Honda Vezel 1.5A X,2429,47800,13070,75000,682,24866,58700,1496,1190,SUV,2015-07-30,2029-01-17,2491,Auto,17996,7996,96.0,2
1078045,Mercedes-Benz A-Class A45 AMG 4MATIC,2256,164800,35020,68500,1202,63506,61103,1991,1555,Sports Car,2016-01-19,2029-01-17,2491,Auto,49820,61748,265.0,2
1081393,Renault Clio 1.2A TCe,1620,62800,10840,69812,508,26987,41761,1197,1090,Hatchback,2017-10-16,2029-01-17,2491,Auto,14300,5000,87.0,1
1072056,Mazda 3 1.5A Deluxe,1456,72800,10540,76000,682,36962,38000,1496,1331,Mid-Sized Sedan,2018-03-29,2029-01-17,2491,Auto,18800,18800,88.0,1
1080999,BMW X1 sDrive18i,1974,95500,17580,80600,684,44962,53001,1499,1430,SUV,2016-10-27,2029-01-17,2491,Auto,30316,29443,100.0,2
1071776,Honda Jazz 1.5A L,4795,51822,7840,150000,958,20021,30284,1497,1080,Hatchback,2009-02-05,2028-10-31,2413,Auto,22306,22306,88.0,2
1071581,Mercedes-Benz E-Class E250 Avantgarde,1576,154154,20350,88888,1202,90227,57390,1991,1615,Luxury Sedan,2017-11-29,2027-11-28,2075,Auto,58223,76802,155.0,2
1082137,Ferrari California H30 4.3A,3278,358800,206410,28888,4414,172401,97889,4297,1780,Sports Car,2013-04-02,2023-04-01,373,Auto,295721,295721,360.0,3
1034071,Kia Cerato Forte 1.6A EX,4287,55800,6750,131000,886,27174,32875,1591,1251,Mid-Sized Sedan,2010-06-28,2030-06-27,3017,Auto,11341,11341,92.7,4
1076929,Mercedes-Benz CLA-Class CLA180 AMG Line Premium Plus,125,216800,19780,1992,586,94402,72756,1332,1410,Luxury Sedan,2021-11-19,2030-06-27,3017,Auto,42428,51400,100.0,1
